id,user_name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_user_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at,label
3367887285,Ailsa,britgal583,839,17,666,760,46,https://t.co/R0fFWFky0H,en,,"New York, New York",FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/668981722529136641/jet8Rmn7_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme4/bg.gif,3C3940,https://pbs.twimg.com/profile_images/668981722529136641/jet8Rmn7_normal.jpg,5ED4DC,FALSE,95E8EC,http://abs.twimg.com/images/themes/theme4/bg.gif,0099B9,0099B9,,FALSE,FALSE,FALSE,FALSE,FALSE,"Gluten Free, and healthy-eating fan. Social Media and business start-up strategist.  Entrepreneurial  focus:   program, The 28 Day Challenge.",FALSE,FALSE,9/7/2015 17:14,fake_users
3205647855,iCoach,oCoach_sports,64,21,1106,60,3,https://t.co/vKBCy7blm6,en,,Australia,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/601838965306445824/qdSbv9ZE_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme10/bg.gif,3D1957,https://pbs.twimg.com/profile_images/601838965306445824/qdSbv9ZE_normal.jpg,65B0DA,TRUE,7AC3EE,http://abs.twimg.com/images/themes/theme10/bg.gif,642D8B,FF0000,,FALSE,FALSE,FALSE,FALSE,FALSE,"The digital destination for all the latest sports scores, coaching news, tips and techniques to help aspiring coaches and athletes reach their potential.",FALSE,FALSE,25/4/2015 12:41,fake_users
2409059882,Giesele Bohn,iGeseel,1434,64,1302,1158,15,http://t.co/ZXwx31LtHe,en,,Connecticut,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/608576941147357184/C_ZkM-tI_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme5/bg.gif,3E4415,https://pbs.twimg.com/profile_images/608576941147357184/C_ZkM-tI_normal.jpg,829D5E,FALSE,99CC33,http://abs.twimg.com/images/themes/theme5/bg.gif,352726,D02B55,,FALSE,FALSE,FALSE,FALSE,FALSE,"Real , Entrepreneur, etc., etc..connecting the world one person at  a time...",FALSE,FALSE,24/3/2014 14:03,fake_users
7.06E+17,Blake Sports Group,BlakeSpsotr,488,47,551,432,12,https://t.co/IIM5P1J5nI,en,Pacific Time (US & Canada),Alabama,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/737534374011273217/bM-3utGm_normal.jpg,FALSE,https://abs.twimg.com/images/themes/theme1/bg.png,0,https://pbs.twimg.com/profile_images/737534374011273217/bM-3utGm_normal.jpg,0,FALSE,0,http://abs.twimg.com/images/themes/theme1/bg.png,0,ABB8C2,-25200,FALSE,FALSE,FALSE,FALSE,FALSE,Solutions   Sports,FALSE,FALSE,5/3/2016 12:23,fake_users
2757140790,aliboodear,aliboordea,1849,19,720,1695,28,https://t.co/nNUMzdsq9D,en,Pacific Time (US & Canada),North Carolina,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/696251242646016000/dDRyVH7b_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme3/bg.gif,634047,https://pbs.twimg.com/profile_images/696251242646016000/dDRyVH7b_normal.jpg,D3D2CF,FALSE,E3E2DE,http://abs.twimg.com/images/themes/theme3/bg.gif,EDECE9,88253,-25200,FALSE,FALSE,FALSE,FALSE,FALSE,"I am interested in business. am selling toys,china cups,household products,duvet cover,electronics and  so on.",FALSE,FALSE,23/8/2014 0:56,fake_users
2422878728,Chase,Stcdao,59,12,559,0,0,https://t.co/KWpeynjS4q,en,Pacific Time (US & Canada),Indiana,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/715674704405667840/VqdOAM9B_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme2/bg.gif,663B12,https://pbs.twimg.com/profile_images/715674704405667840/VqdOAM9B_normal.jpg,C6E2EE,FALSE,DAECF4,http://abs.twimg.com/images/themes/theme2/bg.gif,C6E2EE,1F98C7,-25200,FALSE,FALSE,FALSE,FALSE,FALSE,Egalitarian. .  Optimist. Pianist.,FALSE,FALSE,2/4/2014 0:39,fake_users
2319769326,Rebecca Dias (),RDsginS,1014,23,664,979,18,https://t.co/QzgM42RiAo,en,Pacific Time (US & Canada),New York,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/712439733859655680/Tc1LF2iB_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme11/bg.gif,362720,https://pbs.twimg.com/profile_images/712439733859655680/Tc1LF2iB_normal.jpg,CC3366,TRUE,E5507E,http://abs.twimg.com/images/themes/theme11/bg.gif,FF6699,B40B43,-25200,FALSE,FALSE,FALSE,FALSE,FALSE,"Xian, jazz singer, geek, artist, feminist, vegetarian, pacifist, 27 & single.  for Christ my Lord under His New Covenant. Someday I'll live in  Scotland.",FALSE,FALSE,30/1/2014 23:01,fake_users
3207420875,CellarHand,girebrand73,26,20,978,23,2,http://t.co/plGjrhqTHA,en,,Melbourne,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/602268232565837824/WyNCoB_U_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme19/bg.gif,333333,https://pbs.twimg.com/profile_images/602268232565837824/WyNCoB_U_normal.jpg,FFF8AD,FALSE,F6FFD1,http://abs.twimg.com/images/themes/theme19/bg.gif,FFF04D,0099CC,,FALSE,FALSE,FALSE,FALSE,FALSE,"Director of Melbourne based wine company, Firebrand Wine.Looking for a less dry bio",FALSE,FALSE,25/4/2015 20:03,fake_users
2310074684,Victor,GoodNovrebme,284,10,642,187,5,https://t.co/bH1ZjJ1daD,en,Pacific Time (US & Canada),"Homestead, Florida",TRUE,FALSE,FALSE,http://pbs.twimg.com/profile_images/714583847258685441/8qkCQ04X_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/714583847258685441/8qkCQ04X_normal.jpg,C0DEED,FALSE,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,-25200,FALSE,FALSE,FALSE,FALSE,FALSE,"Male,  Human, Earthling, American, Georgian, , Artist, Designer, Composer, Sculptor, Painter, Friend, Brother, Son.",FALSE,FALSE,25/1/2014 13:52,fake_users
3321814931,Peggy,peggytsgi,20,15,800,2,1,https://t.co/JoTrLxppe0,en,,Oklahoma,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/669722604433899520/4CozrqIW_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme16/bg.gif,333333,https://pbs.twimg.com/profile_images/669722604433899520/4CozrqIW_normal.jpg,BDDCAD,FALSE,DDFFCC,http://abs.twimg.com/images/themes/theme16/bg.gif,9AE4E8,0084B4,,FALSE,FALSE,FALSE,FALSE,FALSE,Riding on the edge of time to serve your REAL ESTATE needs. REALTOR serving Southcentral PA/Mid  region. Designations: ABR CRS GRI LTG  SRES e-Pro,FALSE,FALSE,12/6/2015 22:08,fake_users
3345247149,Angela,AngelsREITema,2757,64,1022,2503,5,http://t.co/VOb5eWAB7c,en,,Florida,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/632390023548039168/8jb0vm7R_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme16/bg.gif,333333,https://pbs.twimg.com/profile_images/632390023548039168/8jb0vm7R_normal.jpg,BDDCAD,FALSE,DDFFCC,http://abs.twimg.com/images/themes/theme16/bg.gif,9AE4E8,0084B4,,FALSE,FALSE,FALSE,FALSE,FALSE,"Real Estate market 20+ years.   Creative Solutions for helping people.Leaseoptions, Contract for Deeds,",FALSE,FALSE,25/6/2015 9:41,fake_users
2259232339,The 78,the78projetc,2583,32,742,2266,36,https://t.co/P0mvhmohMc,en,Pacific Time (US & Canada),"Babson Park, Florida",FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/705605686965751808/XbRBlLah_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme4/bg.gif,3C3940,https://pbs.twimg.com/profile_images/705605686965751808/XbRBlLah_normal.jpg,5ED4DC,FALSE,95E8EC,http://abs.twimg.com/images/themes/theme4/bg.gif,0099B9,0099B9,-25200,FALSE,FALSE,FALSE,FALSE,FALSE,"Each musician takes one mic, one 1930's PRESTO direct-to-disc recorder, and one blank lacquer disk anywhere  they choose to make a record that  time.",FALSE,FALSE,23/12/2013 17:58,fake_users
3003525587,John,jbhaorvy,309,10,626,250,5,,en,Pacific Time (US & Canada),Michigan,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/677315173724524545/176eaqnN_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme8/bg.gif,333333,https://pbs.twimg.com/profile_images/677315173724524545/176eaqnN_normal.jpg,D9B17E,FALSE,EADEAA,http://abs.twimg.com/images/themes/theme8/bg.gif,8B542B,9D582E,-25200,FALSE,FALSE,FALSE,FALSE,FALSE,"Fiscal conservative. American  patriot. CPA. Follow Nebraska-Omaha Mavs, Nebraska Cornhuskers, LA Dodgers  Bayern Munich FC. Don't Tread on Me!",FALSE,FALSE,28/1/2015 17:13,fake_users
3201318082,COBIS,HalcyonScloho,62,23,1102,62,3,http://t.co/HUdTWWqQSh,en,,Ipswich UK,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/603260465838432257/KnokdAZ6_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme4/bg.gif,3C3940,https://pbs.twimg.com/profile_images/603260465838432257/KnokdAZ6_normal.jpg,5ED4DC,FALSE,95E8EC,http://abs.twimg.com/images/themes/theme4/bg.gif,0099B9,0099B9,,FALSE,FALSE,FALSE,FALSE,FALSE,"Opened  September 2013, Halcyon is the only  not-for-profit, co-educational, exclusively International Baccalaureate (IB) school in central London.",FALSE,FALSE,24/4/2015 14:33,fake_users
2392130240,"Brandon Perry, CFA",wtistedmarkest,1364,29,1348,1233,3,,en,,"Austin, Texas",FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/609227170028744705/oScOoEKF_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme17/bg.gif,333333,https://pbs.twimg.com/profile_images/609227170028744705/oScOoEKF_normal.jpg,DBE9ED,FALSE,E6F6F9,http://abs.twimg.com/images/themes/theme17/bg.gif,DBE9ED,CC3366,,FALSE,FALSE,FALSE,FALSE,FALSE,"Portfolio Manager, Ex-hedgie. Follower of Christ, Avid Fisherman, Texan. CFP(r), CFA, ChFC. Not advice, just opinion. @  contributor",FALSE,FALSE,16/3/2014 5:17,fake_users
3258344722,Deepika,nivincibelle,558,15,1035,495,42,http://t.co/4uC9SVE2zx,en,,Cleveland Ohio,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/631456674646093824/TanlNBLy_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme10/bg.gif,3D1957,https://pbs.twimg.com/profile_images/631456674646093824/TanlNBLy_normal.jpg,65B0DA,TRUE,7AC3EE,http://abs.twimg.com/images/themes/theme10/bg.gif,642D8B,FF0000,,FALSE,FALSE,FALSE,FALSE,FALSE,"Business Development, marketing, branding,  entrepreneur, author, blogger, social media expert and an active",FALSE,FALSE,15/5/2015 21:45,fake_users
7.08E+17,Chuck Daly,ChuckDlay,981,41,483,831,11,https://t.co/pWcyjPvWuf,en,Pacific Time (US & Canada),"Washington, DC",FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/733842117487788032/lCzGS7Uc_normal.jpg,FALSE,https://abs.twimg.com/images/themes/theme1/bg.png,0,https://pbs.twimg.com/profile_images/733842117487788032/lCzGS7Uc_normal.jpg,0,FALSE,0,http://abs.twimg.com/images/themes/theme1/bg.png,0,FF691F,-25200,FALSE,FALSE,FALSE,FALSE,FALSE,Film & TV maker. Writer. Occasional  journalist. Coffee drinker. Music listener. Boston sports fan. Constant  rewriter. #Hillary2016,FALSE,FALSE,10/3/2016 23:00,fake_users
3346345227,Doc4,mgpasgubrx,1391,25,609,1258,7,http://t.co/jtuUSM3eHM,en,,"University Village, New York",FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/630113764994613252/hDxXJ0ZA_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme7/bg.gif,333333,https://pbs.twimg.com/profile_images/630113764994613252/hDxXJ0ZA_normal.jpg,DFDFDF,FALSE,F3F3F3,http://abs.twimg.com/images/themes/theme7/bg.gif,EBEBEB,990000,,FALSE,FALSE,FALSE,FALSE,FALSE,"Doc4 is a design studio located in Northwest Arkansas. Our  is on clean, Mobile Responsive Web Design  and Mobile Applications.",FALSE,FALSE,26/6/2015 10:03,fake_users
3207162004,Copo Cafe & Diner,copocarediner,52,19,1019,50,0,http://t.co/G0sAN8UHhG,en,,Australia,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/602267199118512128/doQYEmer_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme13/bg.gif,333333,https://pbs.twimg.com/profile_images/602267199118512128/doQYEmer_normal.jpg,EEEEEE,FALSE,FFFFFF,http://abs.twimg.com/images/themes/theme13/bg.gif,B2DFDA,93A644,,FALSE,FALSE,FALSE,FALSE,FALSE,Experienced cafe manager Danny Acioli created a friendly cafe environment with fresh food and specialty coffee.,FALSE,FALSE,25/4/2015 18:16,fake_users
3394787955,Greenlight,GreenligktInc,3746,144,1015,3416,82,http://t.co/67DwbOs2V8,en,,New York,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/630260490732703744/TmmfElTL_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme10/bg.gif,3D1957,https://pbs.twimg.com/profile_images/630260490732703744/TmmfElTL_normal.jpg,65B0DA,TRUE,7AC3EE,http://abs.twimg.com/images/themes/theme10/bg.gif,642D8B,FF0000,,FALSE,FALSE,FALSE,FALSE,FALSE,"Environmentally responsible, socially just, & addicted to running. We're an athletic apparel company on a mission to shake things up. We also  like .",FALSE,FALSE,30/7/2015 1:31,fake_users
3205222653,Danielle Voss,DanVohs,27,14,970,17,0,,en,,Sydney,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/601915485517582336/dGDra62f_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme17/bg.gif,333333,https://pbs.twimg.com/profile_images/601915485517582336/dGDra62f_normal.jpg,DBE9ED,FALSE,E6F6F9,http://abs.twimg.com/images/themes/theme17/bg.gif,DBE9ED,CC3366,,FALSE,FALSE,FALSE,FALSE,FALSE,"Works in digital media. Loves pop culture, books, beer, film, friends, my cat, being cheeky, vinyl, vintage kitsch, tea & toast. Says 'ace!' alot...",FALSE,FALSE,25/4/2015 11:07,fake_users
2405970085,Ken,BishusciM,1031,25,587,915,2,https://t.co/9zhQUQB1vL,en,Pacific Time (US & Canada),New York City,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/715175407843147777/X5wOB8w5_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme2/bg.gif,663B12,https://pbs.twimg.com/profile_images/715175407843147777/X5wOB8w5_normal.jpg,C6E2EE,FALSE,DAECF4,http://abs.twimg.com/images/themes/theme2/bg.gif,C6E2EE,1F98C7,-25200,FALSE,FALSE,FALSE,FALSE,FALSE,"Security Specialist & /Musician, currently  performing with 13th Hour in Grand Rapids, MI.",FALSE,FALSE,23/3/2014 4:03,fake_users
3331145393,Shaun,ShaunGiega,23,27,625,20,0,http://t.co/R67QVkDtQg,en,,"Shirley, Solihull, UK",FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/614008594703491072/iOeMLUza_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme13/bg.gif,333333,https://pbs.twimg.com/profile_images/614008594703491072/iOeMLUza_normal.jpg,EEEEEE,FALSE,FFFFFF,http://abs.twimg.com/images/themes/theme13/bg.gif,B2DFDA,93A644,,FALSE,FALSE,FALSE,FALSE,FALSE,love #growyourown. @bigallotment contestant 2014. #HR professional #gardening crazy.  @bbcradiomanc  expert. Live life and do what you enjoy!,FALSE,FALSE,17/6/2015 9:21,fake_users
2411174971,Claudel Louis,Claudel_Lousi,467,29,1121,367,13,http://t.co/creTiF6xA8,en,,Idaho,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/608983436397678593/zlFB9SQH_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme4/bg.gif,3C3940,https://pbs.twimg.com/profile_images/608983436397678593/zlFB9SQH_normal.jpg,5ED4DC,FALSE,95E8EC,http://abs.twimg.com/images/themes/theme4/bg.gif,0099B9,0099B9,,FALSE,FALSE,FALSE,FALSE,FALSE,#entrepreneur #collegestudent @FAUHonors @flaatlanticu #employee @homedepot @AIL_NILICO @YosRestaurant  #father of 2 #lover  1!,FALSE,FALSE,25/3/2014 15:18,fake_users
2502664231,21M✘B'N,yupn_q,1154,58,601,1056,20,,en,Pacific Time (US & Canada),Hawaii,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/735665988834713600/wkwJwk8R_normal.jpg,FALSE,https://abs.twimg.com/images/themes/theme1/bg.png,0,https://pbs.twimg.com/profile_images/735665988834713600/wkwJwk8R_normal.jpg,0,FALSE,0,http://abs.twimg.com/images/themes/theme1/bg.png,0,F58EA8,-25200,FALSE,FALSE,FALSE,FALSE,FALSE,"•505 •from 901,TN -
•follow me 
•i follow back 
•football #5 • and field 
#Barber is  life.",FALSE,FALSE,17/5/2014 22:14,fake_users
2551167516,Edwin,EdwinVazqusezum,25,21,644,0,0,https://t.co/NINv9jSZpf,en,Pacific Time (US & Canada),New York,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/706913068882628608/rCacacxB_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme17/bg.gif,333333,https://pbs.twimg.com/profile_images/706913068882628608/rCacacxB_normal.jpg,DBE9ED,FALSE,E6F6F9,http://abs.twimg.com/images/themes/theme17/bg.gif,DBE9ED,CC3366,-25200,FALSE,FALSE,FALSE,FALSE,FALSE,"Edwin is  singer, composer, songwriter, guitarist, Artist, Vocal Mouth brass percussionist and Actor. Faith CD on iTunes & coming soon new  album Spanglish.",FALSE,FALSE,6/6/2014 23:39,fake_users
3347277785,RGI,euyuzqmnoc,286,12,783,288,12,http://t.co/bq96pLiUR8,en,,"Austin, Texas",TRUE,FALSE,FALSE,http://pbs.twimg.com/profile_images/635791547871588352/GAoqay3T_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/635791547871588352/GAoqay3T_normal.jpg,C0DEED,FALSE,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,FALSE,FALSE,FALSE,FALSE,FALSE,special event experts and public relations pros creating platforms for  domination one  client at a time.,FALSE,FALSE,27/6/2015 5:58,fake_users
7.05E+17,Geneseo Athletics,athleticsSGH,352,36,496,284,7,,en,Pacific Time (US & Canada),"Washington, DC - based",FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/732751653808578561/vp85RC7j_normal.jpg,FALSE,https://abs.twimg.com/images/themes/theme1/bg.png,0,https://pbs.twimg.com/profile_images/732751653808578561/vp85RC7j_normal.jpg,0,FALSE,0,http://abs.twimg.com/images/themes/theme1/bg.png,0,FAB81E,-25200,FALSE,FALSE,FALSE,FALSE,FALSE,Tweeting  Geneseo High  Athletics,FALSE,FALSE,1/3/2016 15:10,fake_users
3329004261,al,indieceeak,0,5,653,0,0,,en,,"Toronto, Canada",FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/617327265706196996/O1pws1Xf_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme8/bg.gif,333333,https://pbs.twimg.com/profile_images/617327265706196996/O1pws1Xf_normal.jpg,D9B17E,FALSE,EADEAA,http://abs.twimg.com/images/themes/theme8/bg.gif,8B542B,9D582E,,FALSE,FALSE,FALSE,FALSE,FALSE,"Digital Photography  Imaging Graduate. 
Never give  up hope.",FALSE,FALSE,16/6/2015 9:16,fake_users
2410443644,Keiji Durdy,xidafecujiig,1103,143,1295,863,19,,en,,Massachusetts,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/608925717389152256/n7vTR54D_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme8/bg.gif,333333,https://pbs.twimg.com/profile_images/608925717389152256/n7vTR54D_normal.jpg,D9B17E,FALSE,EADEAA,http://abs.twimg.com/images/themes/theme8/bg.gif,8B542B,9D582E,,FALSE,FALSE,FALSE,FALSE,FALSE,"Get out of any cell phone contract early  Penalty! Celltrade, America's online cellular  exchange place.",FALSE,FALSE,25/3/2014 7:26,fake_users
7.03E+17,Hunter Stinson,hstinon6s,678,19,538,610,2,https://t.co/sVsIpZ01aB,en,Pacific Time (US & Canada),"Los Angeles, California",FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/733077366990344192/Lru4qqvU_normal.jpg,FALSE,https://abs.twimg.com/images/themes/theme1/bg.png,0,https://pbs.twimg.com/profile_images/733077366990344192/Lru4qqvU_normal.jpg,0,FALSE,0,http://abs.twimg.com/images/themes/theme1/bg.png,0,1B95E0,-25200,FALSE,FALSE,FALSE,FALSE,FALSE,Katy football #6 Follow  on IG:  hunterstinson State/National Champs 2015!,FALSE,FALSE,25/2/2016 11:06,fake_users
2693037936,RPM Top Hits U.S.A.,TopHitUsAS,164,60,1073,73,0,http://t.co/C7erSHOi2X,en,Midway Island,"Ontario, Canada",TRUE,FALSE,FALSE,http://pbs.twimg.com/profile_images/572509597567438848/AiTQ5lqo_normal.jpeg,TRUE,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/572509597567438848/AiTQ5lqo_normal.jpeg,C0DEED,FALSE,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,-39600,FALSE,FALSE,FALSE,FALSE,FALSE,Hits U.S.A. is a music and music video hit service for Radio &  Professional/Club DJ's.,FALSE,FALSE,30/7/2014 14:25,fake_users
2377514347,Walter Guevara P.,walterguevarpap,592,80,1866,352,3,,en,,North Carolina,TRUE,FALSE,FALSE,http://pbs.twimg.com/profile_images/444445097866698755/pbpOkwCX_normal.jpeg,TRUE,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/444445097866698755/pbpOkwCX_normal.jpeg,C0DEED,FALSE,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,FALSE,FALSE,FALSE,FALSE,FALSE,"=W= Y  alegria, alegria a mi corazón...=W= .. hincha de Wilstermann, River Plate y  F.C. Barcelona.",FALSE,FALSE,7/3/2014 18:38,fake_users
3033038519,Fort Worth,FtWorthScecor,32,21,579,0,0,https://t.co/DJ2ffeiDIu,en,Pacific Time (US & Canada),"Hanover, New Hampshire U.S.A",FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/722319455867445248/L2j6X3PJ_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme19/bg.gif,333333,https://pbs.twimg.com/profile_images/722319455867445248/L2j6X3PJ_normal.jpg,FFF8AD,FALSE,F6FFD1,http://abs.twimg.com/images/themes/theme19/bg.gif,FFF04D,0099CC,-25200,FALSE,FALSE,FALSE,FALSE,FALSE,The official Twitter account of Fort Worth Vaqueros FC of  NPSL.  Fort Worth's semi professional soccer team founded in 2013. #WeAreFortWorth,FALSE,FALSE,12/2/2015 16:48,fake_users
2156934710,Fritz Uso,UsoMataauti,61,11,414,0,0,https://t.co/iqlSc1ezrV,en,Pacific Time (US & Canada),Michigan,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/715535232892542978/FO5UeOkQ_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme19/bg.gif,333333,https://pbs.twimg.com/profile_images/715535232892542978/FO5UeOkQ_normal.jpg,FFF8AD,FALSE,F6FFD1,http://abs.twimg.com/images/themes/theme19/bg.gif,FFF04D,0099CC,-25200,FALSE,FALSE,FALSE,FALSE,FALSE,Full time musician and  a  Daddy!,FALSE,FALSE,26/10/2013 14:15,fake_users
3159093807,Clinton Fitch,STAllianceuGy,2379,83,1095,1976,52,http://t.co/BEO4syMB4z,en,,Oklahoma,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/589237568387944448/YxWpYy50_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme2/bg.gif,663B12,https://pbs.twimg.com/profile_images/589237568387944448/YxWpYy50_normal.jpg,C6E2EE,FALSE,DAECF4,http://abs.twimg.com/images/themes/theme2/bg.gif,C6E2EE,1F98C7,,FALSE,FALSE,FALSE,FALSE,FALSE,"Clinton Fitch,  Alliances Manager for ShoreTel -  opinions my own...",FALSE,FALSE,12/4/2015 10:20,fake_users
2498965820,Amber,nukestratu,1348,103,1521,1027,9,,en,,,TRUE,FALSE,FALSE,http://pbs.twimg.com/profile_images/484393450209411072/cdV3W9T-_normal.jpeg,TRUE,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/484393450209411072/cdV3W9T-_normal.jpeg,C0DEED,FALSE,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,16/5/2014 13:59,fake_users
3272573436,Rabia,aRbipr,53,26,837,11,1,http://t.co/k0BlgxcbQ3,en,,Ketchikan Alaska,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/635102206291668992/4emLBV6d_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme19/bg.gif,333333,https://pbs.twimg.com/profile_images/635102206291668992/4emLBV6d_normal.jpg,FFF8AD,FALSE,F6FFD1,http://abs.twimg.com/images/themes/theme19/bg.gif,FFF04D,0099CC,,FALSE,FALSE,FALSE,FALSE,FALSE,"Founder  of The Goddess Group . @thegoddessgrp, Entrepreneur, Personal Potential Coach, President & CEO the eqXchange.",FALSE,FALSE,9/7/2015 6:05,fake_users
2505741619,Andrew,theeelcd,638,19,673,565,16,https://t.co/3GNtOG6pDZ,en,Pacific Time (US & Canada),"Stillwater, Oklahoma",FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/711358947433680896/hxlHdQ8h_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme12/bg.gif,0C3E53,https://pbs.twimg.com/profile_images/711358947433680896/hxlHdQ8h_normal.jpg,F2E195,FALSE,FFF7CC,http://abs.twimg.com/images/themes/theme12/bg.gif,BADFCD,FF0000,-25200,FALSE,FALSE,FALSE,FALSE,FALSE,"Former Intern Nervous Cleedus on the Rick & Bubba . Board Op/On Air  DJ at 104.7 WZZK. Blazers, Barons, Preds, Titans. Musician. Professional Rodeo Clown.",FALSE,FALSE,18/5/2014 22:53,fake_users
2996533678,WTOP,WTOPStrsop,36,20,510,22,0,https://t.co/MdAVrGWBbe,en,Pacific Time (US & Canada),Indiana,FALSE,FALSE,FALSE,http://pbs.twimg.com/profile_images/722610239929978880/X3kk0jtT_normal.jpg,TRUE,https://abs.twimg.com/images/themes/theme12/bg.gif,0C3E53,https://pbs.twimg.com/profile_images/722610239929978880/X3kk0jtT_normal.jpg,F2E195,FALSE,FFF7CC,http://abs.twimg.com/images/themes/theme12/bg.gif,BADFCD,FF0000,-25200,FALSE,FALSE,FALSE,FALSE,FALSE,Get the latest sports  scores and news  WTOP 103.5 FM,FALSE,FALSE,24/1/2015 20:28,fake_users
